x1,x2,is_safe
3.875,-3.125,0
3.875,-3.0625,0
3.875,-3.0,1
3.875,-2.9375,1
3.875,-2.875,1
3.875,-2.8125,1
3.875,-2.75,1
3.875,-2.6875,1
3.875,-2.625,1
3.875,-2.5625,1
3.875,-2.5,1
3.875,-2.4375,1
3.875,-2.375,1
3.875,-2.3125,1
3.875,-2.25,1
3.875,-2.1875,1
3.875,-2.125,1
3.875,-2.0625,1
3.875,-2.0,1
3.875,-1.9375,1
3.875,-1.875,1
3.875,-1.8125,1
3.875,-1.75,1
3.875,-1.6875,1
3.875,-1.625,1
3.875,-1.5625,1
3.875,-1.5,1
3.875,-1.4375,1
3.875,-1.375,1
3.875,-1.3125,1
3.875,-1.25,1
3.875,-1.1875,1
3.875,-1.125,1
3.875,-1.0625,1
3.875,-1.0,1
3.875,-0.9375,1
3.875,-0.875,1
3.875,-0.8125,1
3.875,-0.75,1
3.875,-0.6875,1
3.875,-0.625,1
3.875,-0.5625,1
3.875,-0.5,1
3.875,-0.4375,1
3.875,-0.375,1
3.875,-0.3125,1
3.875,-0.25,1
3.875,-0.1875,1
3.875,-0.125,1
3.875,-0.0625,1
3.875,0.0,1
3.875,0.0625,1
3.875,0.125,1
3.875,0.1875,1
3.875,0.25,1
3.875,0.3125,1
3.875,0.375,1
3.875,0.4375,1
3.875,0.5,1
3.875,0.5625,1
3.875,0.625,1
3.875,0.6875,0
3.875,0.75,0
3.875,0.8125,0
3.875,0.875,0
3.875,0.9375,0
3.875,1.0,0
3.875,1.0624999999999998,0
3.875,1.1250000000000002,0
3.875,1.1875,0
3.875,1.25,0
3.875,1.3125,0
3.875,1.3749999999999998,0
3.875,1.4375000000000002,0
3.875,1.5,0
3.875,1.5625,0
3.875,1.625,0
3.875,1.6874999999999998,0
3.875,1.7500000000000002,0
3.875,1.8125,0
3.875,1.875,0
3.875,1.9375,0
3.875,1.9999999999999998,0
3.875,2.0625,0
3.875,2.125,0
3.875,2.1875,0
3.875,2.25,0
3.875,2.3125,0
3.875,2.375,0
3.875,2.4375,0
3.875,2.5,0
3.875,2.5625,0
3.875,2.625,0
3.875,2.6875,0
3.875,2.75,0
3.875,2.8125,0
3.875,2.875,0
3.875,2.9375,0
3.875,3.0,0
3.875,3.0625,0
3.875,3.125,0
3.875,3.1875,0
3.875,3.25,0
3.875,3.3125,0
3.875,3.375,0
3.875,3.4375,0
3.875,3.5,0
3.875,3.5625,0
3.875,3.625,0
3.875,3.6875,0
3.875,3.75,0
3.875,3.8125,0
3.875,3.875,0
3.875,3.9375,0
3.875,4.0,0
3.875,4.0625,0
3.875,4.125,0
3.875,4.1875,0
3.875,4.25,0
3.875,4.3125,0
3.875,4.375,0
3.875,4.4375,0
3.875,4.5,0
3.875,4.5625,0
3.875,4.625,0
3.875,4.6875,0
3.875,4.75,0
3.875,4.8125,0
3.875,4.875,0
3.875,4.9375,0
3.875,5.0,0
3.9125,-5.0,0
3.9125,-4.9375,0
3.9125,-4.875,0
3.9125,-4.8125,0
3.9125,-4.75,0
3.9125,-4.6875,0
3.9125,-4.625,0
3.9125,-4.5625,0
3.9125,-4.5,0
3.9125,-4.4375,0
3.9125,-4.375,0
3.9125,-4.3125,0
3.9125,-4.25,0
3.9125,-4.1875,0
3.9125,-4.125,0
3.9125,-4.0625,0
3.9125,-4.0,0
3.9125,-3.9375,0
3.9125,-3.875,0
3.9125,-3.8125,0
3.9125,-3.75,0
3.9125,-3.6875,0
3.9125,-3.625,0
3.9125,-3.5625,0
3.9125,-3.5,0
3.9125,-3.4375,0
3.9125,-3.375,0
3.9125,-3.3125,0
3.9125,-3.25,0
3.9125,-3.1875,0
3.9125,-3.125,0
3.9125,-3.0625,0
3.9125,-3.0,1
3.9125,-2.9375,1
3.9125,-2.875,1
3.9125,-2.8125,1
3.9125,-2.75,1
3.9125,-2.6875,1
3.9125,-2.625,1
3.9125,-2.5625,1
3.9125,-2.5,1
3.9125,-2.4375,1
3.9125,-2.375,1
3.9125,-2.3125,1
3.9125,-2.25,1
3.9125,-2.1875,1
3.9125,-2.125,1
3.9125,-2.0625,1
3.9125,-2.0,1
3.9125,-1.9375,1
3.9125,-1.875,1
3.9125,-1.8125,1
3.9125,-1.75,1
3.9125,-1.6875,1
3.9125,-1.625,1
3.9125,-1.5625,1
3.9125,-1.5,1
3.9125,-1.4375,1
3.9125,-1.375,1
3.9125,-1.3125,1
3.9125,-1.25,1
3.9125,-1.1875,1
3.9125,-1.125,1
3.9125,-1.0625,1
3.9125,-1.0,1
3.9125,-0.9375,1
3.9125,-0.875,1
3.9125,-0.8125,1
3.9125,-0.75,1
3.9125,-0.6875,1
3.9125,-0.625,1
3.9125,-0.5625,1
3.9125,-0.5,1
3.9125,-0.4375,1
3.9125,-0.375,1
3.9125,-0.3125,1
3.9125,-0.25,1
3.9125,-0.1875,1
3.9125,-0.125,1
3.9125,-0.0625,1
3.9125,0.0,1
3.9125,0.0625,1
3.9125,0.125,1
3.9125,0.1875,1
3.9125,0.25,1
3.9125,0.3125,1
3.9125,0.375,1
3.9125,0.4375,1
3.9125,0.5,1
3.9125,0.5625,0
3.9125,0.625,0
3.9125,0.6875,0
3.9125,0.75,0
3.9125,0.8125,0
3.9125,0.875,0
3.9125,0.9375,0
3.9125,1.0,0
3.9125,1.0624999999999998,0
3.9125,1.1250000000000002,0
3.9125,1.1875,0
3.9125,1.25,0
3.9125,1.3125,0
3.9125,1.3749999999999998,0
3.9125,1.4375000000000002,0
3.9125,1.5,0
3.9125,1.5625,0
3.9125,1.625,0
3.9125,1.6874999999999998,0
3.9125,1.7500000000000002,0
3.9125,1.8125,0
3.9125,1.875,0
3.9125,1.9375,0
3.9125,1.9999999999999998,0
3.9125,2.0625,0
3.9125,2.125,0
3.9125,2.1875,0
3.9125,2.25,0
3.9125,2.3125,0
3.9125,2.375,0
3.9125,2.4375,0
3.9125,2.5,0
3.9125,2.5625,0
3.9125,2.625,0
3.9125,2.6875,0
3.9125,2.75,0
3.9125,2.8125,0
3.9125,2.875,0
3.9125,2.9375,0
3.9125,3.0,0
3.9125,3.0625,0
3.9125,3.125,0
3.9125,3.1875,0
3.9125,3.25,0
3.9125,3.3125,0
3.9125,3.375,0
3.9125,3.4375,0
3.9125,3.5,0
3.9125,3.5625,0
3.9125,3.625,0
3.9125,3.6875,0
3.9125,3.75,0
3.9125,3.8125,0
3.9125,3.875,0
3.9125,3.9375,0
3.9125,4.0,0
3.9125,4.0625,0
3.9125,4.125,0
3.9125,4.1875,0
3.9125,4.25,0
3.9125,4.3125,0
3.9125,4.375,0
3.9125,4.4375,0
3.9125,4.5,0
3.9125,4.5625,0
3.9125,4.625,0
3.9125,4.6875,0
3.9125,4.75,0
3.9125,4.8125,0
3.9125,4.875,0
3.9125,4.9375,0
3.9125,5.0,0
3.95,-5.0,0
3.95,-4.9375,0
3.95,-4.875,0
3.95,-4.8125,0
3.95,-4.75,0
3.95,-4.6875,0
3.95,-4.625,0
3.95,-4.5625,0
3.95,-4.5,0
3.95,-4.4375,0
3.95,-4.375,0
3.95,-4.3125,0
3.95,-4.25,0
3.95,-4.1875,0
3.95,-4.125,0
3.95,-4.0625,0
3.95,-4.0,0
3.95,-3.9375,0
3.95,-3.875,0
3.95,-3.8125,0
3.95,-3.75,0
3.95,-3.6875,0
3.95,-3.625,0
3.95,-3.5625,0
3.95,-3.5,0
3.95,-3.4375,0
3.95,-3.375,0
3.95,-3.3125,0
3.95,-3.25,0
3.95,-3.1875,0
3.95,-3.125,0
3.95,-3.0625,0
3.95,-3.0,1
3.95,-2.9375,1
3.95,-2.875,1
3.95,-2.8125,1
3.95,-2.75,1
3.95,-2.6875,1
3.95,-2.625,1
3.95,-2.5625,1
3.95,-2.5,1
3.95,-2.4375,1
3.95,-2.375,1
3.95,-2.3125,1
3.95,-2.25,1
3.95,-2.1875,1
3.95,-2.125,1
3.95,-2.0625,1
3.95,-2.0,1
3.95,-1.9375,1
3.95,-1.875,1
3.95,-1.8125,1
3.95,-1.75,1
3.95,-1.6875,1
3.95,-1.625,1
3.95,-1.5625,1
3.95,-1.5,1
3.95,-1.4375,1
3.95,-1.375,1
3.95,-1.3125,1
3.95,-1.25,1
3.95,-1.1875,1
3.95,-1.125,1
3.95,-1.0625,1
3.95,-1.0,1
3.95,-0.9375,1
3.95,-0.875,1
3.95,-0.8125,1
3.95,-0.75,1
3.95,-0.6875,1
3.95,-0.625,1
3.95,-0.5625,1
3.95,-0.5,1
3.95,-0.4375,1
3.95,-0.375,1
3.95,-0.3125,1
3.95,-0.25,1
3.95,-0.1875,1
3.95,-0.125,1
3.95,-0.0625,1
3.95,0.0,1
3.95,0.0625,1
3.95,0.125,1
3.95,0.1875,1
3.95,0.25,1
3.95,0.3125,1
3.95,0.375,1
3.95,0.4375,0
3.95,0.5,0
3.95,0.5625,0
3.95,0.625,0
3.95,0.6875,0
3.95,0.75,0
3.95,0.8125,0
3.95,0.875,0
3.95,0.9375,0
3.95,1.0,0
3.95,1.0624999999999998,0
3.95,1.1250000000000002,0
3.95,1.1875,0
3.95,1.25,0
3.95,1.3125,0
3.95,1.3749999999999998,0
3.95,1.4375000000000002,0
3.95,1.5,0
3.95,1.5625,0
3.95,1.625,0
3.95,1.6874999999999998,0
3.95,1.7500000000000002,0
3.95,1.8125,0
3.95,1.875,0
3.95,1.9375,0
3.95,1.9999999999999998,0
3.95,2.0625,0
3.95,2.125,0
3.95,2.1875,0
3.95,2.25,0
3.95,2.3125,0
3.95,2.375,0
3.95,2.4375,0
3.95,2.5,0
3.95,2.5625,0
3.95,2.625,0
3.95,2.6875,0
3.95,2.75,0
3.95,2.8125,0
3.95,2.875,0
3.95,2.9375,0
3.95,3.0,0
3.95,3.0625,0
3.95,3.125,0
3.95,3.1875,0
3.95,3.25,0
3.95,3.3125,0
3.95,3.375,0
3.95,3.4375,0
3.95,3.5,0
3.95,3.5625,0
3.95,3.625,0
3.95,3.6875,0
3.95,3.75,0
3.95,3.8125,0
3.95,3.875,0
3.95,3.9375,0
3.95,4.0,0
3.95,4.0625,0
3.95,4.125,0
3.95,4.1875,0
3.95,4.25,0
3.95,4.3125,0
3.95,4.375,0
3.95,4.4375,0
3.95,4.5,0
3.95,4.5625,0
3.95,4.625,0
3.95,4.6875,0
3.95,4.75,0
3.95,4.8125,0
3.95,4.875,0
3.95,4.9375,0
3.95,5.0,0
3.9875,-5.0,0
3.9875,-4.9375,0
3.9875,-4.875,0
3.9875,-4.8125,0
3.9875,-4.75,0
3.9875,-4.6875,0
3.9875,-4.625,0
3.9875,-4.5625,0
3.9875,-4.5,0
3.9875,-4.4375,0
3.9875,-4.375,0
3.9875,-4.3125,0
3.9875,-4.25,0
3.9875,-4.1875,0
3.9875,-4.125,0
3.9875,-4.0625,0
3.9875,-4.0,0
3.9875,-3.9375,0
3.9875,-3.875,0
3.9875,-3.8125,0
3.9875,-3.75,0
3.9875,-3.6875,0
3.9875,-3.625,0
3.9875,-3.5625,0
3.9875,-3.5,0
3.9875,-3.4375,0
3.9875,-3.375,0
3.9875,-3.3125,0
3.9875,-3.25,0
3.9875,-3.1875,0
3.9875,-3.125,0
3.9875,-3.0625,0
3.9875,-3.0,1
3.9875,-2.9375,1
3.9875,-2.875,1
3.9875,-2.8125,1
3.9875,-2.75,1
3.9875,-2.6875,1
3.9875,-2.625,1
3.9875,-2.5625,1
3.9875,-2.5,1
3.9875,-2.4375,1
3.9875,-2.375,1
3.9875,-2.3125,1
3.9875,-2.25,1
3.9875,-2.1875,1
3.9875,-2.125,1
3.9875,-2.0625,1
3.9875,-2.0,1
3.9875,-1.9375,1
3.9875,-1.875,1
3.9875,-1.8125,1
3.9875,-1.75,1
3.9875,-1.6875,1
3.9875,-1.625,1
3.9875,-1.5625,1
3.9875,-1.5,1
3.9875,-1.4375,1
3.9875,-1.375,1
3.9875,-1.3125,1
3.9875,-1.25,1
3.9875,-1.1875,1
3.9875,-1.125,1
3.9875,-1.0625,1
3.9875,-1.0,1
3.9875,-0.9375,1
3.9875,-0.875,1
3.9875,-0.8125,1
3.9875,-0.75,1
3.9875,-0.6875,1
3.9875,-0.625,1
3.9875,-0.5625,1
3.9875,-0.5,1
3.9875,-0.4375,1
3.9875,-0.375,1
3.9875,-0.3125,1
3.9875,-0.25,1
3.9875,-0.1875,1
3.9875,-0.125,1
3.9875,-0.0625,1
3.9875,0.0,1
3.9875,0.0625,1
3.9875,0.125,1
3.9875,0.1875,1
3.9875,0.25,0
3.9875,0.3125,0
3.9875,0.375,0
3.9875,0.4375,0
3.9875,0.5,0
3.9875,0.5625,0
3.9875,0.625,0
3.9875,0.6875,0
3.9875,0.75,0
3.9875,0.8125,0
3.9875,0.875,0
3.9875,0.9375,0
3.9875,1.0,0
3.9875,1.0624999999999998,0
3.9875,1.1250000000000002,0
3.9875,1.1875,0
3.9875,1.25,0
3.9875,1.3125,0
3.9875,1.3749999999999998,0
3.9875,1.4375000000000002,0
3.9875,1.5,0
3.9875,1.5625,0
3.9875,1.625,0
3.9875,1.6874999999999998,0
3.9875,1.7500000000000002,0
3.9875,1.8125,0
3.9875,1.875,0
3.9875,1.9375,0
3.9875,1.9999999999999998,0
3.9875,2.0625,0
3.9875,2.125,0
3.9875,2.1875,0
3.9875,2.25,0
3.9875,2.3125,0
3.9875,2.375,0
3.9875,2.4375,0
3.9875,2.5,0
3.9875,2.5625,0
3.9875,2.625,0
3.9875,2.6875,0
3.9875,2.75,0
3.9875,2.8125,0
3.9875,2.875,0
3.9875,2.9375,0
3.9875,3.0,0
3.9875,3.0625,0
3.9875,3.125,0
3.9875,3.1875,0
3.9875,3.25,0
3.9875,3.3125,0
3.9875,3.375,0
3.9875,3.4375,0
3.9875,3.5,0
3.9875,3.5625,0
3.9875,3.625,0
3.9875,3.6875,0
3.9875,3.75,0
3.9875,3.8125,0
3.9875,3.875,0
3.9875,3.9375,0
3.9875,4.0,0
3.9875,4.0625,0
3.9875,4.125,0
3.9875,4.1875,0
3.9875,4.25,0
3.9875,4.3125,0
3.9875,4.375,0
3.9875,4.4375,0
3.9875,4.5,0
3.9875,4.5625,0
3.9875,4.625,0
3.9875,4.6875,0
3.9875,4.75,0
3.9875,4.8125,0
3.9875,4.875,0
3.9875,4.9375,0
3.9875,5.0,0
4.025,-5.0,0
4.025,-4.9375,0
4.025,-4.875,0
4.025,-4.8125,0
4.025,-4.75,0
4.025,-4.6875,0
4.025,-4.625,0
4.025,-4.5625,0
4.025,-4.5,0
4.025,-4.4375,0
4.025,-4.375,0
4.025,-4.3125,0
4.025,-4.25,0
4.025,-4.1875,0
4.025,-4.125,0
4.025,-4.0625,0
4.025,-4.0,0
4.025,-3.9375,0
4.025,-3.875,0
4.025,-3.8125,0
4.025,-3.75,0
4.025,-3.6875,0
4.025,-3.625,0
4.025,-3.5625,0
4.025,-3.5,0
4.025,-3.4375,0
4.025,-3.375,0
4.025,-3.3125,0
4.025,-3.25,0
4.025,-3.1875,0
4.025,-3.125,0
4.025,-3.0625,0
4.025,-3.0,0
4.025,-2.9375,0
4.025,-2.875,0
4.025,-2.8125,0
4.025,-2.75,0
4.025,-2.6875,0
4.025,-2.625,0
4.025,-2.5625,0
4.025,-2.5,0
4.025,-2.4375,0
4.025,-2.375,0
4.025,-2.3125,0
4.025,-2.25,0
4.025,-2.1875,0
4.025,-2.125,0
4.025,-2.0625,0
4.025,-2.0,0
4.025,-1.9375,0
4.025,-1.875,0
4.025,-1.8125,0
4.025,-1.75,0
4.025,-1.6875,0
4.025,-1.625,0
4.025,-1.5625,0
4.025,-1.5,0
4.025,-1.4375,0
4.025,-1.375,0
4.025,-1.3125,0
4.025,-1.25,0
4.025,-1.1875,0
4.025,-1.125,0
4.025,-1.0625,0
4.025,-1.0,0
4.025,-0.9375,0
4.025,-0.875,0
4.025,-0.8125,0
4.025,-0.75,0
4.025,-0.6875,0
4.025,-0.625,0
4.025,-0.5625,0
4.025,-0.5,0
4.025,-0.4375,0
4.025,-0.375,0
4.025,-0.3125,0
4.025,-0.25,0
4.025,-0.1875,0
4.025,-0.125,0
4.025,-0.0625,0
4.025,0.0,0
4.025,0.0625,0
4.025,0.125,0
4.025,0.1875,0
4.025,0.25,0
4.025,0.3125,0
4.025,0.375,0
4.025,0.4375,0
4.025,0.5,0
4.025,0.5625,0
4.025,0.625,0
4.025,0.6875,0
4.025,0.75,0
4.025,0.8125,0
4.025,0.875,0
4.025,0.9375,0
4.025,1.0,0
4.025,1.0624999999999998,0
4.025,1.1250000000000002,0
4.025,1.1875,0
4.025,1.25,0
4.025,1.3125,0
4.025,1.3749999999999998,0
4.025,1.4375000000000002,0
4.025,1.5,0
4.025,1.5625,0
4.025,1.625,0
4.025,1.6874999999999998,0
4.025,1.7500000000000002,0
4.025,1.8125,0
4.025,1.875,0
4.025,1.9375,0
4.025,1.9999999999999998,0
4.025,2.0625,0
4.025,2.125,0
4.025,2.1875,0
4.025,2.25,0
4.025,2.3125,0
4.025,2.375,0
4.025,2.4375,0
4.025,2.5,0
4.025,2.5625,0
4.025,2.625,0
4.025,2.6875,0
4.025,2.75,0
4.025,2.8125,0
4.025,2.875,0
4.025,2.9375,0
4.025,3.0,0
4.025,3.0625,0
4.025,3.125,0
4.025,3.1875,0
4.025,3.25,0
4.025,3.3125,0
4.025,3.375,0
4.025,3.4375,0
4.025,3.5,0
4.025,3.5625,0
4.025,3.625,0
4.025,3.6875,0
4.025,3.75,0
4.025,3.8125,0
4.025,3.875,0
4.025,3.9375,0
4.025,4.0,0
4.025,4.0625,0
4.025,4.125,0
4.025,4.1875,0
4.025,4.25,0
4.025,4.3125,0
4.025,4.375,0
4.025,4.4375,0
4.025,4.5,0
4.025,4.5625,0
4.025,4.625,0
4.025,4.6875,0
4.025,4.75,0
4.025,4.8125,0
4.025,4.875,0
4.025,4.9375,0
4.025,5.0,0
4.0625,-5.0,0
4.0625,-4.9375,0
4.0625,-4.875,0
4.0625,-4.8125,0
4.0625,-4.75,0
4.0625,-4.6875,0
4.0625,-4.625,0
4.0625,-4.5625,0
4.0625,-4.5,0
4.0625,-4.4375,0
4.0625,-4.375,0
4.0625,-4.3125,0
4.0625,-4.25,0
4.0625,-4.1875,0
4.0625,-4.125,0
4.0625,-4.0625,0
4.0625,-4.0,0
4.0625,-3.9375,0
4.0625,-3.875,0
4.0625,-3.8125,0
4.0625,-3.75,0
4.0625,-3.6875,0
4.0625,-3.625,0
4.0625,-3.5625,0
4.0625,-3.5,0
4.0625,-3.4375,0
4.0625,-3.375,0
4.0625,-3.3125,0
4.0625,-3.25,0
4.0625,-3.1875,0
4.0625,-3.125,0
4.0625,-3.0625,0
4.0625,-3.0,0
4.0625,-2.9375,0
4.0625,-2.875,0
4.0625,-2.8125,0
4.0625,-2.75,0
4.0625,-2.6875,0
4.0625,-2.625,0
4.0625,-2.5625,0
4.0625,-2.5,0
4.0625,-2.4375,0
4.0625,-2.375,0
4.0625,-2.3125,0
4.0625,-2.25,0
4.0625,-2.1875,0
4.0625,-2.125,0
4.0625,-2.0625,0
4.0625,-2.0,0
4.0625,-1.9375,0
4.0625,-1.875,0
4.0625,-1.8125,0
4.0625,-1.75,0
4.0625,-1.6875,0
4.0625,-1.625,0
4.0625,-1.5625,0
4.0625,-1.5,0
4.0625,-1.4375,0
4.0625,-1.375,0
4.0625,-1.3125,0
4.0625,-1.25,0
4.0625,-1.1875,0
4.0625,-1.125,0
4.0625,-1.0625,0
4.0625,-1.0,0
4.0625,-0.9375,0
4.0625,-0.875,0
4.0625,-0.8125,0
4.0625,-0.75,0
4.0625,-0.6875,0
4.0625,-0.625,0
4.0625,-0.5625,0
4.0625,-0.5,0
4.0625,-0.4375,0
4.0625,-0.375,0
4.0625,-0.3125,0
4.0625,-0.25,0
4.0625,-0.1875,0
4.0625,-0.125,0
4.0625,-0.0625,0
4.0625,0.0,0
4.0625,0.0625,0
4.0625,0.125,0
4.0625,0.1875,0
4.0625,0.25,0
4.0625,0.3125,0
4.0625,0.375,0
4.0625,0.4375,0
4.0625,0.5,0
4.0625,0.5625,0
4.0625,0.625,0
4.0625,0.6875,0
4.0625,0.75,0
4.0625,0.8125,0
4.0625,0.875,0
4.0625,0.9375,0
4.0625,1.0,0
4.0625,1.0624999999999998,0
4.0625,1.1250000000000002,0
4.0625,1.1875,0
4.0625,1.25,0
4.0625,1.3125,0
4.0625,1.3749999999999998,0
4.0625,1.4375000000000002,0
4.0625,1.5,0
4.0625,1.5625,0
4.0625,1.625,0
4.0625,1.6874999999999998,0
4.0625,1.7500000000000002,0
4.0625,1.8125,0
4.0625,1.875,0
4.0625,1.9375,0
4.0625,1.9999999999999998,0
4.0625,2.0625,0
4.0625,2.125,0
4.0625,2.1875,0
4.0625,2.25,0
4.0625,2.3125,0
4.0625,2.375,0
4.0625,2.4375,0
4.0625,2.5,0
4.0625,2.5625,0
4.0625,2.625,0
4.0625,2.6875,0
4.0625,2.75,0
4.0625,2.8125,0
4.0625,2.875,0
4.0625,2.9375,0
4.0625,3.0,0
4.0625,3.0625,0
4.0625,3.125,0
4.0625,3.1875,0
4.0625,3.25,0
4.0625,3.3125,0
4.0625,3.375,0
4.0625,3.4375,0
4.0625,3.5,0
4.0625,3.5625,0
4.0625,3.625,0
4.0625,3.6875,0
4.0625,3.75,0
4.0625,3.8125,0
4.0625,3.875,0
4.0625,3.9375,0
4.0625,4.0,0
4.0625,4.0625,0
4.0625,4.125,0
4.0625,4.1875,0
4.0625,4.25,0
4.0625,4.3125,0
4.0625,4.375,0
4.0625,4.4375,0
4.0625,4.5,0
4.0625,4.5625,0
4.0625,4.625,0
4.0625,4.6875,0
4.0625,4.75,0
4.0625,4.8125,0
4.0625,4.875,0
4.0625,4.9375,0
4.0625,5.0,0
4.1,-5.0,0
4.1,-4.9375,0
4.1,-4.875,0
4.1,-4.8125,0
4.1,-4.75,0
4.1,-4.6875,0
4.1,-4.625,0
4.1,-4.5625,0
4.1,-4.5,0
4.1,-4.4375,0
4.1,-4.375,0
4.1,-4.3125,0
4.1,-4.25,0
4.1,-4.1875,0
4.1,-4.125,0
4.1,-4.0625,0
4.1,-4.0,0
4.1,-3.9375,0
4.1,-3.875,0
4.1,-3.8125,0
4.1,-3.75,0
4.1,-3.6875,0
4.1,-3.625,0
4.1,-3.5625,0
4.1,-3.5,0
4.1,-3.4375,0
4.1,-3.375,0
4.1,-3.3125,0
4.1,-3.25,0
4.1,-3.1875,0
4.1,-3.125,0
4.1,-3.0625,0
4.1,-3.0,0
4.1,-2.9375,0
4.1,-2.875,0
4.1,-2.8125,0
4.1,-2.75,0
4.1,-2.6875,0
4.1,-2.625,0
4.1,-2.5625,0
4.1,-2.5,0
4.1,-2.4375,0
4.1,-2.375,0
4.1,-2.3125,0
4.1,-2.25,0
4.1,-2.1875,0
4.1,-2.125,0
4.1,-2.0625,0
4.1,-2.0,0
4.1,-1.9375,0
4.1,-1.875,0
4.1,-1.8125,0
4.1,-1.75,0
4.1,-1.6875,0
4.1,-1.625,0
4.1,-1.5625,0
4.1,-1.5,0
4.1,-1.4375,0
4.1,-1.375,0
4.1,-1.3125,0
4.1,-1.25,0
4.1,-1.1875,0
4.1,-1.125,0
4.1,-1.0625,0
4.1,-1.0,0
4.1,-0.9375,0
4.1,-0.875,0
4.1,-0.8125,0
4.1,-0.75,0
4.1,-0.6875,0
4.1,-0.625,0
4.1,-0.5625,0
4.1,-0.5,0
4.1,-0.4375,0
4.1,-0.375,0
4.1,-0.3125,0
4.1,-0.25,0
4.1,-0.1875,0
4.1,-0.125,0
4.1,-0.0625,0
4.1,0.0,0
4.1,0.0625,0
4.1,0.125,0
4.1,0.1875,0
4.1,0.25,0
4.1,0.3125,0
4.1,0.375,0
4.1,0.4375,0
4.1,0.5,0
4.1,0.5625,0
4.1,0.625,0
4.1,0.6875,0
4.1,0.75,0
4.1,0.8125,0
4.1,0.875,0
4.1,0.9375,0
4.1,1.0,0
4.1,1.0624999999999998,0
4.1,1.1250000000000002,0
4.1,1.1875,0
4.1,1.25,0
4.1,1.3125,0
4.1,1.3749999999999998,0
4.1,1.4375000000000002,0
4.1,1.5,0
4.1,1.5625,0
4.1,1.625,0
4.1,1.6874999999999998,0
4.1,1.7500000000000002,0
4.1,1.8125,0
4.1,1.875,0
4.1,1.9375,0
4.1,1.9999999999999998,0
4.1,2.0625,0
4.1,2.125,0
4.1,2.1875,0
4.1,2.25,0
4.1,2.3125,0
4.1,2.375,0
4.1,2.4375,0
4.1,2.5,0
4.1,2.5625,0
4.1,2.625,0
4.1,2.6875,0
4.1,2.75,0
4.1,2.8125,0
4.1,2.875,0
4.1,2.9375,0
4.1,3.0,0
4.1,3.0625,0
4.1,3.125,0
4.1,3.1875,0
4.1,3.25,0
4.1,3.3125,0
4.1,3.375,0
4.1,3.4375,0
4.1,3.5,0
4.1,3.5625,0
4.1,3.625,0
4.1,3.6875,0
4.1,3.75,0
4.1,3.8125,0
4.1,3.875,0
4.1,3.9375,0
4.1,4.0,0
4.1,4.0625,0
4.1,4.125,0
4.1,4.1875,0
4.1,4.25,0
4.1,4.3125,0
4.1,4.375,0
4.1,4.4375,0
4.1,4.5,0
4.1,4.5625,0
4.1,4.625,0
4.1,4.6875,0
4.1,4.75,0
4.1,4.8125,0
4.1,4.875,0
4.1,4.9375,0
4.1,5.0,0
4.1375,-5.0,0
4.1375,-4.9375,0
4.1375,-4.875,0
4.1375,-4.8125,0
4.1375,-4.75,0
4.1375,-4.6875,0
4.1375,-4.625,0
4.1375,-4.5625,0
4.1375,-4.5,0
4.1375,-4.4375,0
4.1375,-4.375,0
4.1375,-4.3125,0
4.1375,-4.25,0
4.1375,-4.1875,0
4.1375,-4.125,0
4.1375,-4.0625,0
4.1375,-4.0,0
4.1375,-3.9375,0
4.1375,-3.875,0
4.1375,-3.8125,0
4.1375,-3.75,0
4.1375,-3.6875,0
4.1375,-3.625,0
4.1375,-3.5625,0
4.1375,-3.5,0
4.1375,-3.4375,0
4.1375,-3.375,0
4.1375,-3.3125,0
4.1375,-3.25,0
4.1375,-3.1875,0
4.1375,-3.125,0
4.1375,-3.0625,0
4.1375,-3.0,0
4.1375,-2.9375,0
4.1375,-2.875,0
4.1375,-2.8125,0
4.1375,-2.75,0
4.1375,-2.6875,0
4.1375,-2.625,0
4.1375,-2.5625,0
4.1375,-2.5,0
4.1375,-2.4375,0
4.1375,-2.375,0
4.1375,-2.3125,0
4.1375,-2.25,0
4.1375,-2.1875,0
4.1375,-2.125,0
4.1375,-2.0625,0
4.1375,-2.0,0
4.1375,-1.9375,0
4.1375,-1.875,0
4.1375,-1.8125,0
4.1375,-1.75,0
4.1375,-1.6875,0
4.1375,-1.625,0
4.1375,-1.5625,0
4.1375,-1.5,0
4.1375,-1.4375,0
4.1375,-1.375,0
4.1375,-1.3125,0
4.1375,-1.25,0
4.1375,-1.1875,0
4.1375,-1.125,0
4.1375,-1.0625,0
4.1375,-1.0,0
4.1375,-0.9375,0
4.1375,-0.875,0
4.1375,-0.8125,0
4.1375,-0.75,0
4.1375,-0.6875,0
4.1375,-0.625,0
4.1375,-0.5625,0
4.1375,-0.5,0
4.1375,-0.4375,0
4.1375,-0.375,0
4.1375,-0.3125,0
4.1375,-0.25,0
4.1375,-0.1875,0
4.1375,-0.125,0
4.1375,-0.0625,0
4.1375,0.0,0
4.1375,0.0625,0
4.1375,0.125,0
4.1375,0.1875,0
4.1375,0.25,0
4.1375,0.3125,0
4.1375,0.375,0
4.1375,0.4375,0
4.1375,0.5,0
4.1375,0.5625,0
4.1375,0.625,0
4.1375,0.6875,0
4.1375,0.75,0
4.1375,0.8125,0
4.1375,0.875,0
4.1375,0.9375,0
4.1375,1.0,0
4.1375,1.0624999999999998,0
4.1375,1.1250000000000002,0
